SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
SUBJ__6,19,F,2,hazard,1,1,high,orange,high,low,0,high,0.68,NA,NA,3.387651205062866
SUBJ__6,19,F,2,hazard,1,2,high,blue,high,low,1,low,0.62,NA,NA,3.1530771255493164
SUBJ__6,19,F,2,hazard,1,2,high,NA,high,low,1,low,0.62,0,-6.0,NA
SUBJ__6,19,F,2,hazard,2,1,high,blue,high,low,1,low,0.1,NA,NA,8.288416147232056
SUBJ__6,19,F,2,hazard,2,2,high,orange,high,low,0,high,0.14,NA,NA,2.667931079864502
SUBJ__6,19,F,2,hazard,2,3,high,blue,high,low,0,high,0.95,NA,NA,3.467927932739258
SUBJ__6,19,F,2,hazard,2,4,high,orange,high,low,0,high,1,NA,NA,1.9373400211334229
SUBJ__6,19,F,2,hazard,2,4,high,NA,high,low,0,high,1,1,10,NA
SUBJ__6,19,F,2,hazard,3,1,high,blue,high,low,1,low,0.15,NA,NA,4.236821174621582
SUBJ__6,19,F,2,hazard,3,2,high,orange,high,low,0,high,0.54,NA,NA,4.914265155792236
SUBJ__6,19,F,2,hazard,3,3,high,blue,high,low,0,high,1,NA,NA,3.1637728214263916
SUBJ__6,19,F,2,hazard,3,3,high,NA,high,low,0,high,1,1,10,NA
SUBJ__6,19,F,2,hazard,4,1,low,orange,low,high,0,low,0.14,NA,NA,4.62126898765564
SUBJ__6,19,F,2,hazard,4,2,low,orange,low,high,0,low,0.43,NA,NA,2.1355230808258057
SUBJ__6,19,F,2,hazard,4,3,low,orange,low,high,0,low,1,NA,NA,1.633810043334961
SUBJ__6,19,F,2,hazard,4,4,low,orange,low,high,0,low,1,NA,NA,1.5352239608764648
SUBJ__6,19,F,2,hazard,4,4,low,NA,low,high,0,low,1,1,10,NA
SUBJ__6,19,F,2,hazard,5,1,low,blue,high,low,1,low,0.14,NA,NA,4.0852978229522705
SUBJ__6,19,F,2,hazard,5,2,low,blue,high,low,1,low,0.34,NA,NA,1.483760118484497
SUBJ__6,19,F,2,hazard,5,3,low,blue,high,low,1,low,1.0,NA,NA,2.2521278858184814
SUBJ__6,19,F,2,hazard,5,4,low,blue,high,low,1,low,1,NA,NA,1.269016981124878
SUBJ__6,19,F,2,hazard,5,5,low,blue,high,low,1,low,1,NA,NA,2.7296159267425537
SUBJ__6,19,F,2,hazard,5,5,low,NA,high,low,1,low,1,1,10,NA
SUBJ__6,19,F,2,hazard,6,1,high,blue,low,high,0,low,0.22,NA,NA,2.3781869411468506
SUBJ__6,19,F,2,hazard,6,1,high,NA,low,high,0,low,0.22,0,-2.0,NA
SUBJ__6,19,F,2,hazard,7,1,low,blue,low,high,0,low,0.1,NA,NA,1.7688193321228027
SUBJ__6,19,F,2,hazard,7,2,low,blue,low,high,0,low,0.48,NA,NA,1.7361092567443848
SUBJ__6,19,F,2,hazard,7,2,low,NA,low,high,0,low,0.48,1,9.0,NA
SUBJ__6,19,F,2,hazard,8,1,high,blue,low,high,0,low,0.09,NA,NA,2.7320938110351562
SUBJ__6,19,F,2,hazard,8,2,high,orange,low,high,1,high,0.33,NA,NA,1.6999740600585938
SUBJ__6,19,F,2,hazard,8,3,high,orange,low,high,None,None,0,NA,NA,6.570428848266602
SUBJ__6,19,F,2,hazard,8,4,high,blue,low,high,1,high,0.83,NA,NA,2.884798765182495
SUBJ__6,19,F,2,hazard,8,5,high,orange,low,high,1,high,1,NA,NA,2.211165189743042
SUBJ__6,19,F,2,hazard,8,5,high,NA,low,high,1,high,1,1,10,NA
SUBJ__6,19,F,2,hazard,9,1,high,blue,high,low,1,low,0.08,NA,NA,2.5347440242767334
SUBJ__6,19,F,2,hazard,9,2,high,orange,high,low,0,high,0.1,NA,NA,1.6201748847961426
SUBJ__6,19,F,2,hazard,9,3,high,orange,high,low,None,None,0,NA,NA,3.6529269218444824
SUBJ__6,19,F,2,hazard,9,4,high,blue,high,low,0,high,0.8,NA,NA,1.8714609146118164
SUBJ__6,19,F,2,hazard,9,5,high,blue,high,low,0,high,1,NA,NA,1.3355791568756104
SUBJ__6,19,F,2,hazard,9,5,high,NA,high,low,0,high,1,1,10,NA
