SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
SUBJ__10,27,M,1,urn,1,1,blue,orange,orange,blue,0,orange,0.56,NA,NA,2.3218648433685303
SUBJ__10,27,M,1,urn,1,2,blue,orange,orange,blue,0,orange,0.6,NA,NA,1.5947988033294678
SUBJ__10,27,M,1,urn,1,2,blue,NA,orange,blue,0,orange,0.6,0,-6.0,NA
SUBJ__10,27,M,1,urn,2,1,blue,blue,orange,blue,1,blue,0.73,NA,NA,1.377795696258545
SUBJ__10,27,M,1,urn,2,2,blue,blue,orange,blue,1,blue,0.8,NA,NA,1.655285120010376
SUBJ__10,27,M,1,urn,2,3,blue,blue,orange,blue,1,blue,0.83,NA,NA,1.7133712768554688
SUBJ__10,27,M,1,urn,2,4,blue,blue,orange,blue,1,blue,0.89,NA,NA,1.6465799808502197
SUBJ__10,27,M,1,urn,2,5,blue,orange,orange,blue,1,blue,0.94,NA,NA,1.629918098449707
SUBJ__10,27,M,1,urn,2,5,blue,NA,orange,blue,1,blue,0.94,1,10.0,NA
SUBJ__10,27,M,1,urn,3,1,orange,orange,orange,blue,None,None,0,NA,NA,6.729172945022583
SUBJ__10,27,M,1,urn,3,2,orange,blue,orange,blue,None,None,0,NA,NA,1.9279732704162598
SUBJ__10,27,M,1,urn,3,3,orange,orange,orange,blue,0,orange,0.84,NA,NA,1.7618789672851562
SUBJ__10,27,M,1,urn,3,4,orange,orange,orange,blue,0,orange,0.83,NA,NA,0.862807035446167
SUBJ__10,27,M,1,urn,3,4,orange,NA,orange,blue,0,orange,0.83,1,10.0,NA
SUBJ__10,27,M,1,urn,4,1,blue,blue,blue,orange,None,None,0,NA,NA,3.289357900619507
SUBJ__10,27,M,1,urn,4,2,blue,orange,blue,orange,None,None,0,NA,NA,1.0273301601409912
SUBJ__10,27,M,1,urn,4,2,blue,NA,blue,orange,None,None,0,0,0,NA
SUBJ__10,27,M,1,urn,5,1,orange,orange,orange,blue,None,None,0,NA,NA,1.7305161952972412
SUBJ__10,27,M,1,urn,5,2,orange,orange,orange,blue,0,orange,0.89,NA,NA,1.8287670612335205
SUBJ__10,27,M,1,urn,5,2,orange,NA,orange,blue,0,orange,0.89,1,10.0,NA
SUBJ__10,27,M,1,urn,6,1,blue,blue,blue,orange,None,None,0,NA,NA,2.445690155029297
SUBJ__10,27,M,1,urn,6,1,blue,NA,blue,orange,None,None,0,0,0,NA
SUBJ__10,27,M,1,urn,7,1,orange,blue,orange,blue,None,None,0,NA,NA,1.4281599521636963
SUBJ__10,27,M,1,urn,7,2,orange,orange,orange,blue,None,None,0,NA,NA,0.9799931049346924
SUBJ__10,27,M,1,urn,7,2,orange,NA,orange,blue,None,None,0,0,0,NA
SUBJ__10,27,M,1,urn,8,1,orange,orange,orange,blue,None,None,0,NA,NA,0.8383641242980957
SUBJ__10,27,M,1,urn,8,1,orange,NA,orange,blue,None,None,0,0,0,NA
SUBJ__10,27,M,1,urn,9,1,orange,orange,orange,blue,0,orange,0.14,NA,NA,2.5656371116638184
SUBJ__10,27,M,1,urn,9,2,orange,orange,orange,blue,0,orange,0.86,NA,NA,2.0046210289001465
SUBJ__10,27,M,1,urn,9,3,orange,blue,orange,blue,0,orange,0.68,NA,NA,1.479856014251709
SUBJ__10,27,M,1,urn,9,4,orange,orange,orange,blue,0,orange,0.99,NA,NA,2.047131299972534
SUBJ__10,27,M,1,urn,9,5,orange,orange,orange,blue,0,orange,1,NA,NA,2.4330408573150635
SUBJ__10,27,M,1,urn,9,5,orange,NA,orange,blue,0,orange,1,1,10,NA
SUBJ__10,27,M,1,urn,10,1,blue,blue,orange,blue,1,blue,0.39,NA,NA,3.7960398197174072
SUBJ__10,27,M,1,urn,10,2,blue,blue,orange,blue,1,blue,0.55,NA,NA,1.7618486881256104
SUBJ__10,27,M,1,urn,10,3,blue,blue,orange,blue,1,blue,1.0,NA,NA,1.6283280849456787
SUBJ__10,27,M,1,urn,10,4,blue,blue,orange,blue,1,blue,1.0,NA,NA,1.5623106956481934
SUBJ__10,27,M,1,urn,10,4,blue,NA,orange,blue,1,blue,1.0,1,10,NA
SUBJ__10,27,M,1,urn,11,1,blue,blue,orange,blue,None,None,0,NA,NA,13.565189838409424
SUBJ__10,27,M,1,urn,11,2,blue,blue,orange,blue,1,blue,0.1,NA,NA,4.265001058578491
SUBJ__10,27,M,1,urn,11,3,blue,orange,orange,blue,1,blue,0.19,NA,NA,1.59759521484375
SUBJ__10,27,M,1,urn,11,4,blue,blue,orange,blue,1,blue,1,NA,NA,1.8290271759033203
SUBJ__10,27,M,1,urn,11,4,blue,NA,orange,blue,1,blue,1,1,10,NA
SUBJ__10,27,M,1,urn,12,1,orange,orange,blue,orange,1,orange,0.19,NA,NA,2.8456871509552
SUBJ__10,27,M,1,urn,12,2,orange,orange,blue,orange,1,orange,0.44,NA,NA,1.094958782196045
