SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
SUBJ__9,24,F,1,urn,1,1,blue,blue,blue,orange,None,None,0,NA,NA,6.4212212562561035
SUBJ__9,24,F,1,urn,1,1,blue,NA,blue,orange,None,None,0,0,0,NA
SUBJ__9,24,F,1,urn,2,1,blue,blue,orange,blue,None,None,0,NA,NA,4.264633893966675
SUBJ__9,24,F,1,urn,2,2,blue,orange,orange,blue,None,None,0,NA,NA,3.0476491451263428
SUBJ__9,24,F,1,urn,2,3,blue,blue,orange,blue,1,blue,0.06,NA,NA,3.5993669033050537
SUBJ__9,24,F,1,urn,2,4,blue,blue,orange,blue,1,blue,0.6,NA,NA,2.332430124282837
SUBJ__9,24,F,1,urn,2,5,blue,orange,orange,blue,None,None,0,NA,NA,9.467089891433716
SUBJ__9,24,F,1,urn,2,5,blue,NA,orange,blue,None,None,0,0,0,NA
SUBJ__9,24,F,1,urn,3,1,orange,orange,blue,orange,None,None,0,NA,NA,3.7455592155456543
SUBJ__9,24,F,1,urn,3,2,orange,blue,blue,orange,None,None,0,NA,NA,5.115147113800049
SUBJ__9,24,F,1,urn,3,3,orange,blue,blue,orange,0,blue,0.1,NA,NA,3.7652080059051514
SUBJ__9,24,F,1,urn,3,4,orange,orange,blue,orange,None,None,0,NA,NA,2.5586700439453125
SUBJ__9,24,F,1,urn,3,4,orange,NA,blue,orange,None,None,0,0,0,NA
SUBJ__9,24,F,1,urn,4,1,orange,orange,orange,blue,None,None,0,NA,NA,1.6315720081329346
SUBJ__9,24,F,1,urn,4,2,orange,orange,orange,blue,None,None,0,NA,NA,1.9946849346160889
SUBJ__9,24,F,1,urn,4,3,orange,orange,orange,blue,0,orange,1,NA,NA,3.0982141494750977
SUBJ__9,24,F,1,urn,4,4,orange,orange,orange,blue,0,orange,1.0,NA,NA,1.3633179664611816
SUBJ__9,24,F,1,urn,4,5,orange,orange,orange,blue,0,orange,1.0,NA,NA,1.263401985168457
SUBJ__9,24,F,1,urn,4,5,orange,NA,orange,blue,0,orange,1.0,1,10,NA
SUBJ__9,24,F,1,urn,5,1,orange,orange,blue,orange,None,None,0,NA,NA,3.1284091472625732
SUBJ__9,24,F,1,urn,5,1,orange,NA,blue,orange,None,None,0,0,0,NA
SUBJ__9,24,F,1,urn,6,1,orange,orange,blue,orange,None,None,0,NA,NA,2.0212349891662598
SUBJ__9,24,F,1,urn,6,2,orange,orange,blue,orange,None,None,0,NA,NA,2.7134509086608887
SUBJ__9,24,F,1,urn,6,3,orange,orange,blue,orange,1,orange,1,NA,NA,1.771888017654419
SUBJ__9,24,F,1,urn,6,3,orange,NA,blue,orange,1,orange,1,1,10,NA
SUBJ__9,24,F,1,urn,7,1,orange,orange,blue,orange,None,None,0,NA,NA,2.8455238342285156
SUBJ__9,24,F,1,urn,7,2,orange,blue,blue,orange,None,None,0,NA,NA,1.5977699756622314
SUBJ__9,24,F,1,urn,7,3,orange,blue,blue,orange,0,blue,0.1,NA,NA,4.667649030685425
SUBJ__9,24,F,1,urn,7,3,orange,NA,blue,orange,0,blue,0.1,0,-1.0,NA
SUBJ__9,24,F,1,urn,8,1,blue,blue,blue,orange,None,None,0,NA,NA,2.9618802070617676
SUBJ__9,24,F,1,urn,8,2,blue,orange,blue,orange,None,None,0,NA,NA,3.099053144454956
SUBJ__9,24,F,1,urn,8,3,blue,blue,blue,orange,0,blue,0.12,NA,NA,2.362372875213623
SUBJ__9,24,F,1,urn,8,4,blue,blue,blue,orange,0,blue,1.0,NA,NA,2.513946056365967
SUBJ__9,24,F,1,urn,8,4,blue,NA,blue,orange,0,blue,1.0,1,10,NA
SUBJ__9,24,F,1,urn,9,1,blue,blue,blue,orange,None,None,0,NA,NA,1.5793442726135254
SUBJ__9,24,F,1,urn,9,2,blue,blue,blue,orange,0,blue,0.35,NA,NA,2.4314780235290527
SUBJ__9,24,F,1,urn,9,3,blue,blue,blue,orange,0,blue,1.0,NA,NA,1.638890027999878
SUBJ__9,24,F,1,urn,9,4,blue,orange,blue,orange,0,blue,0.99,NA,NA,1.7913639545440674
SUBJ__9,24,F,1,urn,9,4,blue,NA,blue,orange,0,blue,0.99,1,10.0,NA
SUBJ__9,24,F,1,urn,10,1,orange,orange,orange,blue,None,None,0,NA,NA,1.5628001689910889
SUBJ__9,24,F,1,urn,10,2,orange,orange,orange,blue,0,orange,0.38,NA,NA,2.565250873565674
SUBJ__9,24,F,1,urn,10,2,orange,NA,orange,blue,0,orange,0.38,1,8.0,NA
SUBJ__9,24,F,1,urn,11,1,blue,blue,orange,blue,None,None,0,NA,NA,2.7633190155029297
SUBJ__9,24,F,1,urn,11,2,blue,blue,orange,blue,None,None,0,NA,NA,2.4294800758361816
SUBJ__9,24,F,1,urn,11,3,blue,blue,orange,blue,1,blue,1,NA,NA,2.329559803009033
SUBJ__9,24,F,1,urn,11,4,blue,blue,orange,blue,1,blue,1.0,NA,NA,1.7630081176757812
SUBJ__9,24,F,1,urn,11,4,blue,NA,orange,blue,1,blue,1.0,1,10,NA
SUBJ__9,24,F,1,urn,12,1,blue,orange,orange,blue,None,None,0,NA,NA,3.0303709506988525
SUBJ__9,24,F,1,urn,12,2,blue,blue,orange,blue,None,None,0,NA,NA,1.255810022354126
