SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
SUBJ__14,29,F,1,urn,1,1,orange,orange,orange,blue,0,orange,0.09,NA,NA,5.544784069061279
SUBJ__14,29,F,1,urn,1,2,orange,blue,orange,blue,1,blue,0.09,NA,NA,4.954677104949951
SUBJ__14,29,F,1,urn,1,3,orange,orange,orange,blue,0,orange,0.53,NA,NA,4.317265748977661
SUBJ__14,29,F,1,urn,1,4,orange,orange,orange,blue,0,orange,1.0,NA,NA,2.8466789722442627
SUBJ__14,29,F,1,urn,1,4,orange,NA,orange,blue,0,orange,1.0,1,10,NA
SUBJ__14,29,F,1,urn,2,1,blue,blue,blue,orange,None,None,0,NA,NA,2.7788360118865967
SUBJ__14,29,F,1,urn,2,2,blue,blue,blue,orange,0,blue,0.11,NA,NA,2.8292860984802246
SUBJ__14,29,F,1,urn,2,3,blue,blue,blue,orange,0,blue,1,NA,NA,2.629472017288208
SUBJ__14,29,F,1,urn,2,3,blue,NA,blue,orange,0,blue,1,1,10,NA
SUBJ__14,29,F,1,urn,3,1,blue,blue,orange,blue,None,None,0,NA,NA,4.629868984222412
SUBJ__14,29,F,1,urn,3,2,blue,blue,orange,blue,1,blue,1,NA,NA,3.1246159076690674
SUBJ__14,29,F,1,urn,3,2,blue,NA,orange,blue,1,blue,1,1,10,NA
SUBJ__14,29,F,1,urn,4,1,blue,blue,orange,blue,None,None,0,NA,NA,2.1881978511810303
SUBJ__14,29,F,1,urn,4,2,blue,blue,orange,blue,1,blue,0.14,NA,NA,2.506722927093506
SUBJ__14,29,F,1,urn,4,3,blue,blue,orange,blue,1,blue,1,NA,NA,1.4138281345367432
SUBJ__14,29,F,1,urn,4,4,blue,blue,orange,blue,1,blue,0.99,NA,NA,2.748408794403076
SUBJ__14,29,F,1,urn,4,5,blue,orange,orange,blue,1,blue,1.0,NA,NA,2.5002942085266113
SUBJ__14,29,F,1,urn,4,5,blue,NA,orange,blue,1,blue,1.0,1,10,NA
SUBJ__14,29,F,1,urn,5,1,blue,blue,orange,blue,None,None,0,NA,NA,1.7286889553070068
SUBJ__14,29,F,1,urn,5,2,blue,blue,orange,blue,1,blue,0.16,NA,NA,3.0632503032684326
SUBJ__14,29,F,1,urn,5,3,blue,blue,orange,blue,1,blue,1,NA,NA,2.568708658218384
SUBJ__14,29,F,1,urn,5,4,blue,blue,orange,blue,1,blue,1,NA,NA,1.4967961311340332
SUBJ__14,29,F,1,urn,5,5,blue,blue,orange,blue,1,blue,1,NA,NA,2.447971820831299
SUBJ__14,29,F,1,urn,5,5,blue,NA,orange,blue,1,blue,1,1,10,NA
SUBJ__14,29,F,1,urn,6,1,blue,blue,orange,blue,None,None,0,NA,NA,3.2707409858703613
SUBJ__14,29,F,1,urn,6,2,blue,blue,orange,blue,1,blue,0.18,NA,NA,2.2133822441101074
SUBJ__14,29,F,1,urn,6,2,blue,NA,orange,blue,1,blue,0.18,1,5.0,NA
SUBJ__14,29,F,1,urn,7,1,blue,blue,blue,orange,None,None,0,NA,NA,2.962930917739868
SUBJ__14,29,F,1,urn,7,1,blue,NA,blue,orange,None,None,0,0,0,NA
SUBJ__14,29,F,1,urn,8,1,blue,blue,orange,blue,None,None,0,NA,NA,1.9447739124298096
SUBJ__14,29,F,1,urn,8,2,blue,blue,orange,blue,1,blue,0.51,NA,NA,2.1633150577545166
SUBJ__14,29,F,1,urn,8,2,blue,NA,orange,blue,1,blue,0.51,1,9.0,NA
SUBJ__14,29,F,1,urn,9,1,blue,blue,orange,blue,None,None,0,NA,NA,1.0278840065002441
SUBJ__14,29,F,1,urn,9,2,blue,blue,orange,blue,1,blue,0.42,NA,NA,1.96201491355896
SUBJ__14,29,F,1,urn,9,3,blue,blue,orange,blue,1,blue,1,NA,NA,2.424800157546997
SUBJ__14,29,F,1,urn,9,3,blue,NA,orange,blue,1,blue,1,1,10,NA
SUBJ__14,29,F,1,urn,10,1,blue,blue,orange,blue,None,None,0,NA,NA,2.396751880645752
SUBJ__14,29,F,1,urn,10,2,blue,blue,orange,blue,1,blue,0.26,NA,NA,1.7895560264587402
SUBJ__14,29,F,1,urn,10,2,blue,NA,orange,blue,1,blue,0.26,1,7.0,NA
SUBJ__14,29,F,1,urn,11,1,orange,orange,orange,blue,None,None,0,NA,NA,1.7456128597259521
SUBJ__14,29,F,1,urn,11,1,orange,NA,orange,blue,None,None,0,0,0,NA
SUBJ__14,29,F,1,urn,12,1,blue,blue,blue,orange,None,None,0,NA,NA,1.2607948780059814
SUBJ__14,29,F,1,urn,12,2,blue,blue,blue,orange,1,orange,0.31,NA,NA,2.2301769256591797
SUBJ__14,29,F,1,urn,12,3,blue,blue,blue,orange,1,orange,1,NA,NA,1.962548017501831
SUBJ__14,29,F,1,urn,12,4,blue,orange,blue,orange,1,orange,1,NA,NA,1.7622551918029785
SUBJ__14,29,F,1,urn,12,4,blue,NA,blue,orange,1,orange,1,0,-10,NA
SUBJ__14,29,F,1,urn,13,1,blue,blue,blue,orange,None,None,0,NA,NA,1.8257040977478027
SUBJ__14,29,F,1,urn,13,2,blue,blue,blue,orange,0,blue,0.17,NA,NA,2.1318819522857666
SUBJ__14,29,F,1,urn,13,3,blue,blue,blue,orange,0,blue,0.52,NA,NA,1.7798750400543213
SUBJ__14,29,F,1,urn,13,4,blue,blue,blue,orange,0,blue,0.74,NA,NA,1.8296880722045898
SUBJ__14,29,F,1,urn,13,5,blue,blue,blue,orange,0,blue,1,NA,NA,1.7056279182434082
SUBJ__14,29,F,1,urn,13,5,blue,NA,blue,orange,0,blue,1,1,10,NA
SUBJ__14,29,F,1,urn,14,1,orange,blue,blue,orange,None,None,0,NA,NA,1.8738749027252197
SUBJ__14,29,F,1,urn,14,2,orange,orange,blue,orange,1,orange,0.12,NA,NA,2.0138301849365234
SUBJ__14,29,F,1,urn,14,3,orange,orange,blue,orange,1,orange,0.36,NA,NA,1.4301409721374512
SUBJ__14,29,F,1,urn,14,4,orange,blue,blue,orange,1,orange,0.55,NA,NA,2.932788133621216
SUBJ__14,29,F,1,urn,14,5,orange,orange,blue,orange,1,orange,1,NA,NA,2.5972111225128174
SUBJ__14,29,F,1,urn,14,5,orange,NA,blue,orange,1,orange,1,1,10,NA
SUBJ__14,29,F,1,urn,15,1,orange,orange,orange,blue,None,None,0,NA,NA,1.6086418628692627
SUBJ__14,29,F,1,urn,15,2,orange,orange,orange,blue,0,orange,0.21,NA,NA,1.862624168395996
SUBJ__14,29,F,1,urn,15,3,orange,orange,orange,blue,0,orange,0.56,NA,NA,1.529829978942871
SUBJ__14,29,F,1,urn,15,4,orange,orange,orange,blue,0,orange,1,NA,NA,1.7960131168365479
SUBJ__14,29,F,1,urn,15,4,orange,NA,orange,blue,0,orange,1,1,10,NA
SUBJ__14,29,F,1,urn,16,1,blue,blue,blue,orange,None,None,0,NA,NA,2.2293169498443604
SUBJ__14,29,F,1,urn,16,2,blue,blue,blue,orange,0,blue,0.15,NA,NA,1.8965160846710205
SUBJ__14,29,F,1,urn,16,3,blue,orange,blue,orange,0,blue,0.15,NA,NA,7.068340301513672
SUBJ__14,29,F,1,urn,16,4,blue,blue,blue,orange,0,blue,0.49,NA,NA,2.058448076248169
SUBJ__14,29,F,1,urn,16,4,blue,NA,blue,orange,0,blue,0.49,1,9.0,NA
SUBJ__14,29,F,1,urn,17,1,orange,blue,orange,blue,None,None,0,NA,NA,1.0614070892333984
SUBJ__14,29,F,1,urn,17,2,orange,orange,orange,blue,None,None,0,NA,NA,3.0644590854644775
SUBJ__14,29,F,1,urn,17,3,orange,orange,orange,blue,0,orange,0.22,NA,NA,2.331899881362915
SUBJ__14,29,F,1,urn,17,4,orange,orange,orange,blue,0,orange,0.59,NA,NA,2.3291430473327637
SUBJ__14,29,F,1,urn,17,5,orange,blue,orange,blue,0,orange,0.59,NA,NA,2.8368308544158936
SUBJ__14,29,F,1,urn,17,5,orange,NA,orange,blue,0,orange,0.59,1,10.0,NA
SUBJ__14,29,F,1,urn,18,1,orange,orange,orange,blue,None,None,0,NA,NA,1.2284889221191406
SUBJ__14,29,F,1,urn,18,1,orange,NA,orange,blue,None,None,0,0,0,NA
SUBJ__14,29,F,1,urn,19,1,blue,blue,orange,blue,None,None,0,NA,NA,1.6429147720336914
SUBJ__14,29,F,1,urn,19,2,blue,blue,orange,blue,1,blue,0.17,NA,NA,1.5441489219665527
SUBJ__14,29,F,1,urn,19,3,blue,orange,orange,blue,1,blue,0.17,NA,NA,1.970512866973877
SUBJ__14,29,F,1,urn,19,3,blue,NA,orange,blue,1,blue,0.17,1,5.0,NA
SUBJ__14,29,F,1,urn,20,1,blue,blue,blue,orange,None,None,0,NA,NA,1.1614611148834229
SUBJ__14,29,F,1,urn,20,1,blue,NA,blue,orange,None,None,0,0,0,NA
SUBJ__14,29,F,1,urn,21,1,orange,orange,blue,orange,None,None,0,NA,NA,0.9025530815124512
SUBJ__14,29,F,1,urn,21,2,orange,blue,blue,orange,None,None,0,NA,NA,1.3955168724060059
SUBJ__14,29,F,1,urn,21,3,orange,orange,blue,orange,1,orange,0.15,NA,NA,2.229865074157715
SUBJ__14,29,F,1,urn,21,3,orange,NA,blue,orange,1,orange,0.15,1,4.0,NA
SUBJ__14,29,F,1,urn,22,1,blue,blue,blue,orange,None,None,0,NA,NA,1.5630159378051758
SUBJ__14,29,F,1,urn,22,1,blue,NA,blue,orange,None,None,0,0,0,NA
