SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
SUBJ__18,22,F,2,hazard,1,1,high,blue,low,high,None,None,0,NA,NA,10.121983051300049
SUBJ__18,22,F,2,hazard,1,2,high,orange,low,high,1,high,0.09,NA,NA,2.9676811695098877
SUBJ__18,22,F,2,hazard,1,3,high,orange,low,high,None,None,0,NA,NA,8.736315965652466
SUBJ__18,22,F,2,hazard,1,4,high,blue,low,high,1,high,0.9,NA,NA,4.832537651062012
SUBJ__18,22,F,2,hazard,1,5,high,orange,low,high,1,high,1,NA,NA,3.365415096282959
SUBJ__18,22,F,2,hazard,1,5,high,NA,low,high,1,high,1,1,10,NA
SUBJ__18,22,F,2,hazard,2,1,high,blue,low,high,None,None,0,NA,NA,3.596259832382202
SUBJ__18,22,F,2,hazard,2,2,high,orange,low,high,1,high,0.37,NA,NA,7.251593112945557
SUBJ__18,22,F,2,hazard,2,3,high,blue,low,high,1,high,1,NA,NA,6.59970498085022
SUBJ__18,22,F,2,hazard,2,3,high,NA,low,high,1,high,1,1,10,NA
SUBJ__18,22,F,2,hazard,3,1,high,blue,high,low,None,None,0,NA,NA,2.5805749893188477
SUBJ__18,22,F,2,hazard,3,1,high,NA,high,low,None,None,0,0,0,NA
SUBJ__18,22,F,2,hazard,4,1,high,orange,low,high,None,None,0,NA,NA,4.682010173797607
SUBJ__18,22,F,2,hazard,4,2,high,blue,low,high,1,high,0.14,NA,NA,6.499730110168457
SUBJ__18,22,F,2,hazard,4,2,high,NA,low,high,1,high,0.14,1,4.0,NA
SUBJ__18,22,F,2,hazard,5,1,low,blue,high,low,0,high,0.04,NA,NA,3.473621129989624
SUBJ__18,22,F,2,hazard,5,2,low,blue,high,low,0,high,0.14,NA,NA,4.612971067428589
SUBJ__18,22,F,2,hazard,5,3,low,blue,high,low,0,high,1,NA,NA,2.3944921493530273
SUBJ__18,22,F,2,hazard,5,3,low,NA,high,low,0,high,1,0,-10,NA
SUBJ__18,22,F,2,hazard,6,1,high,blue,high,low,None,None,0,NA,NA,3.6658596992492676
SUBJ__18,22,F,2,hazard,6,2,high,orange,high,low,1,low,0.06,NA,NA,2.6663260459899902
SUBJ__18,22,F,2,hazard,6,3,high,blue,high,low,1,low,0.18,NA,NA,2.066509962081909
SUBJ__18,22,F,2,hazard,6,4,high,orange,high,low,1,low,1,NA,NA,3.6993441581726074
SUBJ__18,22,F,2,hazard,6,5,high,blue,high,low,1,low,1,NA,NA,1.5985908508300781
SUBJ__18,22,F,2,hazard,6,5,high,NA,high,low,1,low,1,0,-10,NA
SUBJ__18,22,F,2,hazard,7,1,low,orange,low,high,None,None,0,NA,NA,3.680537223815918
SUBJ__18,22,F,2,hazard,7,1,low,NA,low,high,None,None,0,0,0,NA
SUBJ__18,22,F,2,hazard,8,1,high,blue,high,low,None,None,0,NA,NA,1.3962528705596924
SUBJ__18,22,F,2,hazard,8,2,high,orange,high,low,1,low,0.09,NA,NA,2.574455976486206
SUBJ__18,22,F,2,hazard,8,2,high,NA,high,low,1,low,0.09,0,-1.0,NA
SUBJ__18,22,F,2,hazard,9,1,high,blue,low,high,None,None,0,NA,NA,1.9306161403656006
SUBJ__18,22,F,2,hazard,9,1,high,NA,low,high,None,None,0,0,0,NA
SUBJ__18,22,F,2,hazard,10,1,low,orange,low,high,None,None,0,NA,NA,1.230633020401001
SUBJ__18,22,F,2,hazard,10,2,low,orange,low,high,0,low,0.06,NA,NA,2.1672911643981934
SUBJ__18,22,F,2,hazard,10,3,low,orange,low,high,0,low,0.12,NA,NA,1.4669749736785889
SUBJ__18,22,F,2,hazard,10,4,low,blue,low,high,0,low,0.07,NA,NA,5.2004687786102295
SUBJ__18,22,F,2,hazard,10,5,low,blue,low,high,0,low,0.15,NA,NA,3.267983913421631
SUBJ__18,22,F,2,hazard,10,5,low,NA,low,high,0,low,0.15,1,4.0,NA
SUBJ__18,22,F,2,hazard,11,1,low,orange,high,low,None,None,0,NA,NA,1.0736708641052246
SUBJ__18,22,F,2,hazard,11,2,low,orange,high,low,0,high,0.05,NA,NA,3.309019088745117
SUBJ__18,22,F,2,hazard,11,3,low,orange,high,low,0,high,0.22,NA,NA,4.518779277801514
SUBJ__18,22,F,2,hazard,11,4,low,orange,high,low,0,high,0.36,NA,NA,1.7564849853515625
SUBJ__18,22,F,2,hazard,11,5,low,orange,high,low,1,low,1,NA,NA,6.264422178268433
SUBJ__18,22,F,2,hazard,11,5,low,NA,high,low,1,low,1,1,10,NA
SUBJ__18,22,F,2,hazard,12,1,high,orange,low,high,None,None,0,NA,NA,3.1539037227630615
SUBJ__18,22,F,2,hazard,12,2,high,orange,low,high,0,low,0.11,NA,NA,5.000899791717529
SUBJ__18,22,F,2,hazard,12,3,high,blue,low,high,0,low,0.05,NA,NA,3.2658586502075195
SUBJ__18,22,F,2,hazard,12,3,high,NA,low,high,0,low,0.05,0,-0.0,NA
SUBJ__18,22,F,2,hazard,13,1,low,blue,high,low,None,None,0,NA,NA,1.3299999237060547
SUBJ__18,22,F,2,hazard,13,2,low,blue,high,low,1,low,0.1,NA,NA,2.173570156097412
SUBJ__18,22,F,2,hazard,13,3,low,blue,high,low,1,low,0.2,NA,NA,1.5415868759155273
SUBJ__18,22,F,2,hazard,13,4,low,blue,high,low,1,low,0.5,NA,NA,1.7056670188903809
SUBJ__18,22,F,2,hazard,13,4,low,NA,high,low,1,low,0.5,1,9.0,NA
SUBJ__18,22,F,2,hazard,14,1,high,orange,low,high,None,None,0,NA,NA,2.66034197807312
SUBJ__18,22,F,2,hazard,14,2,high,orange,low,high,0,low,0.09,NA,NA,2.5282130241394043
SUBJ__18,22,F,2,hazard,14,3,high,blue,low,high,0,low,0.05,NA,NA,2.430511236190796
SUBJ__18,22,F,2,hazard,14,3,high,NA,low,high,0,low,0.05,0,-0.0,NA
SUBJ__18,22,F,2,hazard,15,1,low,orange,low,high,None,None,0,NA,NA,1.2310130596160889
SUBJ__18,22,F,2,hazard,15,2,low,orange,low,high,0,low,0.16,NA,NA,4.5331549644470215
SUBJ__18,22,F,2,hazard,15,3,low,orange,low,high,0,low,0.39,NA,NA,3.533491373062134
SUBJ__18,22,F,2,hazard,15,3,low,NA,low,high,0,low,0.39,1,8.0,NA
SUBJ__18,22,F,2,hazard,16,1,low,orange,low,high,None,None,0,NA,NA,1.4303669929504395
SUBJ__18,22,F,2,hazard,16,2,low,orange,low,high,0,low,0.23,NA,NA,2.0589771270751953
SUBJ__18,22,F,2,hazard,16,3,low,orange,low,high,0,low,0.57,NA,NA,2.313105821609497
SUBJ__18,22,F,2,hazard,16,3,low,NA,low,high,0,low,0.57,1,9.0,NA
SUBJ__18,22,F,2,hazard,17,1,low,blue,high,low,None,None,0,NA,NA,1.8490982055664062
SUBJ__18,22,F,2,hazard,17,1,low,NA,high,low,None,None,0,0,0,NA
SUBJ__18,22,F,2,hazard,18,1,low,orange,high,low,None,None,0,NA,NA,3.380981922149658
SUBJ__18,22,F,2,hazard,18,1,low,NA,high,low,None,None,0,0,0,NA
SUBJ__18,22,F,2,hazard,19,1,high,blue,high,low,None,None,0,NA,NA,1.563805103302002
SUBJ__18,22,F,2,hazard,19,2,high,orange,high,low,0,high,0.12,NA,NA,3.1334049701690674
SUBJ__18,22,F,2,hazard,19,2,high,NA,high,low,0,high,0.12,1,4.0,NA
SUBJ__18,22,F,2,hazard,20,1,low,orange,low,high,None,None,0,NA,NA,1.8137331008911133
SUBJ__18,22,F,2,hazard,20,2,low,orange,low,high,0,low,0.19,NA,NA,2.913908004760742
SUBJ__18,22,F,2,hazard,20,3,low,blue,low,high,0,low,0.1,NA,NA,3.5991170406341553
SUBJ__18,22,F,2,hazard,20,4,low,blue,low,high,0,low,0.22,NA,NA,2.148149013519287
SUBJ__18,22,F,2,hazard,20,4,low,NA,low,high,0,low,0.22,1,6.0,NA
SUBJ__18,22,F,2,hazard,21,1,high,orange,low,high,None,None,0,NA,NA,1.3545019626617432
SUBJ__18,22,F,2,hazard,21,2,high,blue,low,high,1,high,0.11,NA,NA,4.118028879165649
SUBJ__18,22,F,2,hazard,21,3,high,orange,low,high,1,high,0.35,NA,NA,1.8230419158935547
SUBJ__18,22,F,2,hazard,21,4,high,blue,low,high,1,high,0.89,NA,NA,2.2328360080718994
SUBJ__18,22,F,2,hazard,21,4,high,NA,low,high,1,high,0.89,1,10.0,NA
SUBJ__18,22,F,2,hazard,22,1,low,orange,low,high,None,None,0,NA,NA,1.931562900543213
SUBJ__18,22,F,2,hazard,22,2,low,orange,low,high,0,low,0.08,NA,NA,1.767469882965088
SUBJ__18,22,F,2,hazard,22,3,low,orange,low,high,0,low,0.39,NA,NA,1.631505012512207
SUBJ__18,22,F,2,hazard,22,4,low,orange,low,high,0,low,0.93,NA,NA,1.5665442943572998
SUBJ__18,22,F,2,hazard,22,4,low,NA,low,high,0,low,0.93,1,10.0,NA
SUBJ__18,22,F,2,hazard,23,1,high,blue,low,high,None,None,0,NA,NA,1.1316752433776855
SUBJ__18,22,F,2,hazard,23,2,high,blue,low,high,0,low,0.09,NA,NA,1.59834885597229
SUBJ__18,22,F,2,hazard,23,2,high,NA,low,high,0,low,0.09,0,-1.0,NA
SUBJ__18,22,F,2,hazard,24,1,high,blue,high,low,None,None,0,NA,NA,1.7646732330322266
SUBJ__18,22,F,2,hazard,24,2,high,orange,high,low,0,high,0.09,NA,NA,2.9615888595581055
SUBJ__18,22,F,2,hazard,24,3,high,orange,high,low,0,high,0.04,NA,NA,6.018960952758789
SUBJ__18,22,F,2,hazard,24,4,high,blue,high,low,0,high,0.52,NA,NA,3.09275221824646
SUBJ__18,22,F,2,hazard,24,5,high,blue,high,low,0,high,0.61,NA,NA,4.097880840301514
SUBJ__18,22,F,2,hazard,24,5,high,NA,high,low,0,high,0.61,1,10.0,NA
SUBJ__18,22,F,2,hazard,25,1,high,orange,high,low,None,None,0,NA,NA,2.0326220989227295
SUBJ__18,22,F,2,hazard,25,2,high,orange,high,low,1,low,0.08,NA,NA,3.4644742012023926
