SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
PILOT_006,1,1,1,urn,1,1,orange,orange,blue,orange,1,orange,0.1,NA,NA,5.516988993
PILOT_006,1,1,1,urn,1,2,orange,blue,blue,orange,1,orange,0.06,NA,NA,2.783515215
PILOT_006,1,1,1,urn,1,3,orange,orange,blue,orange,1,orange,0.13,NA,NA,2.857402086
PILOT_006,1,1,1,urn,1,4,orange,blue,blue,orange,1,orange,0.24,NA,NA,2.619024277
PILOT_006,1,1,1,urn,1,4,orange,NA,blue,orange,1,orange,0.24,1,9.086497074,NA
PILOT_006,1,1,1,urn,2,1,blue,blue,blue,orange,0,blue,0.11,NA,NA,3.445606947
PILOT_006,1,1,1,urn,2,2,blue,blue,blue,orange,0,blue,0.22,NA,NA,2.642830133
PILOT_006,1,1,1,urn,2,3,blue,orange,blue,orange,0,blue,0.14,NA,NA,3.764657974
PILOT_006,1,1,1,urn,2,4,blue,blue,blue,orange,0,blue,0.24,NA,NA,2.599197149
PILOT_006,1,1,1,urn,2,5,blue,blue,blue,orange,0,blue,0.69,NA,NA,3.531859159
PILOT_006,1,1,1,urn,2,5,blue,NA,blue,orange,0,blue,0.69,1,10,NA
PILOT_006,1,1,1,urn,3,1,blue,blue,blue,orange,0,blue,0.08,NA,NA,2.39077878
PILOT_006,1,1,1,urn,3,1,blue,NA,blue,orange,0,blue,0.08,1,4.639048002,NA
PILOT_006,1,1,1,urn,4,1,blue,blue,blue,orange,0,blue,0.14,NA,NA,2.448743105
PILOT_006,1,1,1,urn,4,2,blue,blue,blue,orange,0,blue,0.23,NA,NA,2.616683006
PILOT_006,1,1,1,urn,4,3,blue,blue,blue,orange,0,blue,0.51,NA,NA,2.099840879
PILOT_006,1,1,1,urn,4,3,blue,NA,blue,orange,0,blue,0.51,1,10,NA
PILOT_006,1,1,1,urn,5,1,blue,blue,orange,blue,1,blue,0.13,NA,NA,3.277622938
PILOT_006,1,1,1,urn,5,2,blue,orange,orange,blue,1,blue,0.08,NA,NA,3.468039036
PILOT_006,1,1,1,urn,5,3,blue,blue,orange,blue,1,blue,0.18,NA,NA,1.963894129
PILOT_006,1,1,1,urn,5,3,blue,NA,orange,blue,1,blue,0.18,1,8.12431751,NA
PILOT_006,1,1,1,urn,6,1,blue,blue,orange,blue,1,blue,0.14,NA,NA,7.56227088
PILOT_006,1,1,1,urn,6,2,blue,orange,orange,blue,1,blue,0.08,NA,NA,1.743275881
PILOT_006,1,1,1,urn,6,3,blue,blue,orange,blue,1,blue,0.22,NA,NA,1.927826166
PILOT_006,1,1,1,urn,6,4,blue,blue,orange,blue,1,blue,0.41,NA,NA,1.499481201
PILOT_006,1,1,1,urn,6,5,blue,blue,orange,blue,1,blue,0.72,NA,NA,2.220299006
PILOT_006,1,1,1,urn,6,5,blue,NA,orange,blue,1,blue,0.72,1,10,NA
PILOT_006,1,1,1,urn,7,1,blue,blue,orange,blue,1,blue,0.13,NA,NA,6.010816097
PILOT_006,1,1,1,urn,7,2,blue,blue,orange,blue,1,blue,0.23,NA,NA,2.680772781
PILOT_006,1,1,1,urn,7,2,blue,NA,orange,blue,1,blue,0.23,1,8.966485481,NA
