SubjectID,Age,Sex,Condition,BlockType,TrialBlock,TrialNumber,CurrGen,Bead,ItemLeft,ItemRight,SideChoisen,Prediction,Confidence,Correct,Reward,RT
PILOT_003,33,M,1,urn,1,1,orange,orange,orange,blue,0,orange,0.21,NA,NA,2.7980618476867676
PILOT_003,33,M,1,urn,1,2,orange,blue,orange,blue,None,None,0,NA,NA,2.9761998653411865
PILOT_003,33,M,1,urn,1,3,orange,orange,orange,blue,0,orange,0.22,NA,NA,2.513551712036133
PILOT_003,33,M,1,urn,1,4,orange,blue,orange,blue,None,None,0,NA,NA,2.80781626701355
PILOT_003,33,M,1,urn,1,5,orange,orange,orange,blue,0,orange,0.18,NA,NA,2.433649778366089
PILOT_003,33,M,1,urn,1,5,orange,NA,orange,blue,0,orange,0.18,1,5.782657197916858,NA
PILOT_003,33,M,1,urn,2,1,blue,orange,orange,blue,0,orange,0.21,NA,NA,3.5466158390045166
PILOT_003,33,M,1,urn,2,2,blue,blue,orange,blue,None,None,0,NA,NA,2.450313091278076
PILOT_003,33,M,1,urn,2,3,blue,blue,orange,blue,1,blue,0.21,NA,NA,3.9641928672790527
PILOT_003,33,M,1,urn,2,4,blue,blue,orange,blue,1,blue,0.38,NA,NA,2.4149320125579834
PILOT_003,33,M,1,urn,2,4,blue,NA,orange,blue,1,blue,0.38,1,7.677006193494745,NA
PILOT_003,33,M,1,urn,3,1,blue,blue,orange,blue,1,blue,0.31,NA,NA,2.4487640857696533
PILOT_003,33,M,1,urn,3,2,blue,blue,orange,blue,1,blue,0.53,NA,NA,2.9108669757843018
PILOT_003,33,M,1,urn,3,3,blue,orange,orange,blue,1,blue,0.4,NA,NA,2.533184051513672
PILOT_003,33,M,1,urn,3,3,blue,NA,orange,blue,1,blue,0.4,1,7.807045711556678,NA
PILOT_003,33,M,1,urn,4,1,blue,orange,blue,orange,1,orange,0.25,NA,NA,2.467043161392212
PILOT_003,33,M,1,urn,4,2,blue,blue,blue,orange,None,None,0,NA,NA,2.4848968982696533
PILOT_003,33,M,1,urn,4,3,blue,blue,blue,orange,0,blue,0.25,NA,NA,6.637059211730957
PILOT_003,33,M,1,urn,4,4,blue,blue,blue,orange,0,blue,0.42,NA,NA,1.6968209743499756
PILOT_003,33,M,1,urn,4,4,blue,NA,blue,orange,0,blue,0.42,1,7.930739256892605,NA
PILOT_003,33,M,1,urn,5,1,orange,orange,blue,orange,1,orange,0.34,NA,NA,1.770186185836792
PILOT_003,33,M,1,urn,5,2,orange,orange,blue,orange,1,orange,0.56,NA,NA,2.1686267852783203
PILOT_003,33,M,1,urn,5,2,orange,NA,blue,orange,1,orange,0.56,1,8.660075099001576,NA
PILOT_003,33,M,1,urn,6,1,orange,blue,orange,blue,1,blue,0.42,NA,NA,1.9952540397644043
PILOT_003,33,M,1,urn,6,2,orange,orange,orange,blue,None,None,0,NA,NA,2.357095956802368
PILOT_003,33,M,1,urn,6,2,orange,NA,orange,blue,None,None,0,0,0,NA
PILOT_003,33,M,1,urn,7,1,orange,orange,orange,blue,0,orange,0.36,NA,NA,3.0928030014038086
PILOT_003,33,M,1,urn,7,2,orange,orange,orange,blue,0,orange,0.61,NA,NA,1.1470756530761719
PILOT_003,33,M,1,urn,7,2,orange,NA,orange,blue,0,orange,0.61,1,8.876892177145944,NA
PILOT_003,33,M,1,urn,8,1,orange,orange,orange,blue,0,orange,0.36,NA,NA,2.0507960319519043
